1590766419 0 0 1024 0 0
1590770319 23405 0 1024 0 0
1590770424 23405 0 1025 0 0
1590770581 23462 0 1025 0 0
1590770597 23462 0 1025 0 0
1590770729 23520 0 1025 0 0
1590770956 23593 0 1025 0 0
1590772083 23650 0 1025 0 0
1590830442 23650 0 1025 68 0
1590830487 23650 0 1025 78 0
1590831013 23657 0 1025 78 0
1590831967 23661 0 1025 78 0
1590832220 23740 0 1025 78 0
1590832373 23742 0 1025 78 0
1590833835 23794 0 1025 78 0
1590835394 23841 0 1025 78 0
1590878594 23888 0 1025 78 0
1590921795 23936 0 1025 78 0
1590964993 23993 0 1025 78 0
1591008196 24261 0 1025 78 0
1591051410 24339 0 1025 78 0
1591082144 24339 0 1025 78 0
1591094582 24389 0 1025 78 0
1591137778 24649 0 1025 78 0
1591180979 24694 0 1025 78 0
1591224176 24764 0 1025 78 0
1591267381 24839 0 1025 78 0
1591310579 24927 0 1025 78 0
1591353779 24972 0 1025 78 0
1591396980 25067 0 1025 78 0
1591440183 25112 0 1025 78 0
1591483378 25156 0 1025 78 0
1591526579 25201 0 1025 78 0
1591569780 25281 0 1025 78 0
1591612982 25352 0 1025 78 0
1591656181 25428 0 1025 78 0
1591699380 25473 0 1025 78 0
1591742575 25556 0 1025 78 0
1591785779 25627 0 1025 78 0
1591828977 25959 0 1025 78 0
1591872182 26033 0 1025 78 0
1591915379 26106 0 1025 78 0
1591958582 26194 0 1025 78 0
1592001782 26271 0 1025 78 0
1592044982 26316 0 1025 78 0
1592088181 26360 0 1025 78 0
1592131384 26405 0 1025 78 0
1592174581 26460 0 1025 78 0
1592217784 26505 0 1025 78 0
1592260985 26579 0 1025 78 0
1592304185 26650 0 1025 78 0
1592347385 26758 0 1025 78 0
1592390586 26829 0 1025 78 0
1592433785 26909 0 1025 78 0
1592476983 26954 0 1025 78 0
1592520186 27055 0 1025 78 0
1592563385 27134 0 1025 78 0
1592606589 27204 0 1025 78 0
1592649784 27249 0 1025 78 0
1592692984 27293 0 1025 78 0
1592736186 27338 0 1025 78 0
1592779385 27392 0 1025 78 0
1592822585 27463 0 1025 78 0
1592865786 27532 0 1025 78 0
1592908988 27629 0 1025 78 0
1592952186 27698 0 1025 78 0
1592995386 27743 0 1025 78 0
1593038587 27817 0 1025 78 0
1593081787 27862 0 1025 78 0
1593124987 27935 0 1025 78 0
1593168187 28013 0 1025 78 0
1593211389 28089 0 1025 78 0
1593254586 28134 0 1025 78 0
1593297787 28178 0 1025 78 0
1593340988 28223 0 1025 78 0
1593384186 28276 0 1025 78 0
1593427396 28321 0 1025 78 0
1593470588 28403 0 1025 78 0
1593513791 28482 0 1025 78 0
1593556989 28617 0 1025 78 0
1593600188 28662 0 1025 78 0
1593643393 28732 0 1025 78 0
1593686588 28777 0 1025 78 0
1593729788 28821 0 1025 78 0
1593772989 28956 0 1025 78 0
1593816190 29025 0 1025 78 0
1593859390 29070 0 1025 78 0
1593902587 29114 0 1025 78 0
1593945791 29159 0 1025 78 0
1593988988 29212 0 1025 78 0
1594032189 29257 0 1025 78 0
1594075393 29342 0 1025 78 0
1594118594 29416 0 1025 78 0
1594161794 29956 0 1025 78 0
1594204991 30266 0 1025 78 0
1594248192 30310 0 1025 78 0
1594291390 30355 0 1025 78 0
1594334591 30399 0 1025 78 0
1594377791 30483 0 1025 78 0
1594420994 30550 0 1025 78 0
1594464190 30595 0 1025 78 0
1594507390 30639 0 1025 78 0
1594550591 30684 0 1025 78 0
1594593794 30737 0 1025 78 0
1594636991 30782 0 1025 78 0
1594680194 30826 0 1025 78 0
1594723391 30871 0 1025 78 0
1594766592 30915 0 1025 78 0
1594809793 30960 0 1025 78 0
1594852998 31004 0 1025 78 0
1594896192 31049 0 1025 78 0
1594939386 31093 0 1025 78 0
1594982592 31138 0 1025 78 0
1595025791 31182 0 1025 78 0
1595068993 31227 0 1025 78 0
1595112191 31271 0 1025 78 0
1595155392 31316 0 1025 78 0
1595198595 31369 0 1025 78 0
1595241799 31414 0 1025 78 0
1595284984 31458 0 1025 78 0
1595328184 31503 0 1025 78 0
1595371384 31547 0 1025 78 0
1595414586 31592 0 1025 78 0
1595457786 31636 0 1025 78 0
1595500984 31681 0 1025 78 0
1595544185 31725 0 1025 78 0
1595587385 31770 0 1025 78 0
1595630585 31814 0 1025 78 0
1595673785 31859 0 1025 78 0
1595716986 31903 0 1025 78 0
